station_id,station_name,parameter,value,unit,date,latitude,longitude
2162591,PARIS 1er Les Halles,co,233.0,µg/m³,2024-01-30T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,231.0,µg/m³,2024-01-30T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,258.0,µg/m³,2024-01-30T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,241.0,µg/m³,2024-01-30T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,224.0,µg/m³,2024-01-31T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,229.0,µg/m³,2024-01-31T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,226.0,µg/m³,2024-01-31T02:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,197.0,µg/m³,2024-01-31T03:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,199.0,µg/m³,2024-01-31T04:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,184.0,µg/m³,2024-01-31T05:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,181.0,µg/m³,2024-01-31T06:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,180.0,µg/m³,2024-01-31T07:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,215.0,µg/m³,2024-01-31T08:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,298.0,µg/m³,2024-01-31T09:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,337.0,µg/m³,2024-01-31T10:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,260.0,µg/m³,2024-01-31T11:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,254.0,µg/m³,2024-01-31T12:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,251.0,µg/m³,2024-01-31T13:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,228.0,µg/m³,2024-01-31T14:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,208.0,µg/m³,2024-01-31T15:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,187.0,µg/m³,2024-01-31T16:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,186.0,µg/m³,2024-01-31T17:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,208.0,µg/m³,2024-01-31T18:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,262.0,µg/m³,2024-01-31T19:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,367.0,µg/m³,2024-01-31T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,371.0,µg/m³,2024-01-31T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,283.0,µg/m³,2024-01-31T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,239.0,µg/m³,2024-01-31T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,211.0,µg/m³,2024-02-01T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,223.0,µg/m³,2024-02-01T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,234.0,µg/m³,2024-02-01T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,244.0,µg/m³,2024-02-01T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,256.0,µg/m³,2024-02-01T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,262.0,µg/m³,2024-02-02T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,332.0,µg/m³,2024-02-02T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,410.0,µg/m³,2024-02-02T02:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,318.0,µg/m³,2024-02-02T03:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,335.0,µg/m³,2024-02-02T04:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,274.0,µg/m³,2024-02-02T05:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,236.0,µg/m³,2024-02-02T06:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,247.0,µg/m³,2024-02-02T07:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,247.0,µg/m³,2024-02-02T08:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,257.0,µg/m³,2024-02-02T09:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,256.0,µg/m³,2024-02-02T10:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,210.0,µg/m³,2024-02-02T11:00:00+01:00,48.86211999987271,2.344615999768577
